id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1011450367710328736,https://www.airbnb.com/rooms/1011450367710328736,20250923203019,2025-09-23,city scrape,Apartamentos Las Ciencias D. Wi-Fi + PK+ A/C,"Cozy 1-bedroom apartment in a modern building with all the comforts. Located on a sunny street in the heart of the City of Arts, it is the perfect place to enjoy Valencia. You can be in the very center of the city, near El Carmen, Malvarrosa beach, Albufera and other areas of the city. Fully equipped and available to accommodate up to 5 people, 1 bedroom, WiFi, Parking, Air Conditioning.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1011450367710328736/original/5952ef5d-6095-4c19-a738-39301005619f.jpeg,14182776,https://www.airbnb.com/users/show/14182776,Alberto,2014-04-12,"Valencia, Spain","Hola, mi nombre es Alberto, gran amante de la gastronomía y el turismo. Medio favorito para viajar: en moto. Estaré encantado de atenderte y asesorarte a cerca de todo lo que puedes hacer en la ciudad: gastronomía, deportes, museos, cultura, ocio, compras, niños, servicios para negocios… con el objetivo de que disfrutes de tu estancia y te sientas como en tu propia casa.",within an hour,100%,99%,t,https://a0.muscache.com/im/users/14182776/profile_pic/1416335191/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/14182776/profile_pic/1416335191/original.jpg?aki_policy=profile_x_medium,Ciutat Vella,107,144,"['email', 'phone', 'work_email']",t,t,,CIUTAT DE LES ARTS I DE LES CIENCIES,QUATRE CARRERES,39.45808054737503,-0.35757968285181063,Entire rental unit,Entire home/apt,5,1.0,1 bath,1,3,"[""Hot water kettle"", ""TV"", ""Private patio or balcony"", ""Host greets you"", ""Essentials"", ""Electric stove"", ""Body soap"", ""Freezer"", ""Hot water"", ""Elevator"", ""Dishes and silverware"", ""Paid parking on premises"", ""Wifi"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""Paid crib - available upon request"", ""Central air conditioning"", ""Clothing storage: closet"", ""Room-darkening shades"", ""Stainless steel oven"", ""Iron"", ""Coffee"", ""Fire extinguisher"", ""Kitchen"", ""Microwave"", ""Toaster"", ""Hair dryer"", ""Mini fridge"", ""Paid standalone high chair - available upon request"", ""Hangers"", ""Central heating"", ""Dining table"", ""Free washer \u2013 In unit"", ""Drying rack for clothing"", ""Coffee maker: Nespresso"", ""Shampoo"", ""Bed linens"", ""Refrigerator""]",$152.00,1,1125,1,3,10,1125,1.6,703.4,,t,17,44,71,137,2025-09-23,63,39,4,81,30,234,35568,2024-01-05,2025-09-09,4.92,4.92,4.86,4.89,4.87,4.9,4.78,ESFCTU000046052000583016000000000000000000VT-53185-V4,f,73,73,0,0,3.01
1011467847475262841,https://www.airbnb.com/rooms/1011467847475262841,20250923203019,2025-09-24,city scrape,The Serreria Rooms XII by Florit Flats,"At Valencia Florit Flats, we invite you to experience an unforgettable stay in our city. With the passion and expertise of a team of Valencian professionals, we are dedicated to ensuring that every detail of your visit is perfect. Accredited by #WeRespect for our good practices and environmental sustainability 🌿.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1011467847475262841/original/cbb81d7f-31fe-47cb-8db6-9c30580cc60f.jpeg,454992347,https://www.airbnb.com/users/show/454992347,Marta,2022-04-19,"Valencia, Spain","Somos una empresa valenciana especializada en la gestión de viviendas turísticas. Nuestro objetivo es ofrecer a cada huésped una experiencia cómoda y auténtica, cuidando cada detalle para que disfruten al máximo su estancia en Valencia. Nos enorgullece brindar alojamientos bien equipados, con atención cercana y personalizada. ¡Estamos aquí para ayudarte a descubrir lo mejor de nuestra ciudad!",within a few hours,60%,95%,t,https://a0.muscache.com/im/pictures/user/User/original/c428a260-f88f-451e-9210-4e6f783c9d95.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/c428a260-f88f-451e-9210-4e6f783c9d95.jpeg?aki_policy=profile_x_medium,,17,17,"['email', 'phone']",t,t,,BETERO,POBLATS MARITIMS,39.47135811539032,-0.3357521648882212,Entire rental unit,Entire home/apt,4,1.0,1 bath,1,2,"[""Hot water kettle"", ""TV"", ""Host greets you"", ""Essentials"", ""Oven"", ""Washer"", ""Cleaning products"", ""Freezer"", ""Hot water"", ""Dishes and silverware"", ""Wifi"", ""Stove"", ""Heating"", ""Coffee maker"", ""Paid crib - available upon request"", ""Cooking basics"", ""Beach access"", ""Wine glasses"", ""Outdoor playground"", ""Iron"", ""Coffee"", ""Kitchen"", ""Microwave"", ""Clothing storage"", ""Toaster"", ""Hair dryer"", ""High chair - available upon request"", ""Shower gel"", ""Laundromat nearby"", ""Air conditioning"", ""Dining table"", ""Drying rack for clothing"", ""Books and reading material"", ""Bed linens"", ""Refrigerator""]",$185.00,1,1125,1,4,10,1125,1.3,889.8,,t,22,49,75,77,2025-09-24,2,2,0,77,0,12,2220,2025-03-30,2025-05-11,4.5,4.5,4.5,5.0,4.5,4.0,5.0,ESFCTU000046054000083992000000000000000000000HV-15212,t,17,17,0,0,0.34
1011508230862600539,https://www.airbnb.com/rooms/1011508230862600539,20250923203019,2025-09-24,city scrape,The Serreria Rooms XIII by Florit Flats,"At Valencia Florit Flats, we invite you to experience an unforgettable stay in our city. With the passion and expertise of a team of Valencian professionals, we are committed to ensuring that every detail of your stay is perfect. Accredited by #WeRespect for our good practices and environmental sustainability 🌿.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1011508230862600539/original/e7e2bc15-f5b5-4135-a268-ff64fe909854.jpeg,454992347,https://www.airbnb.com/users/show/454992347,Marta,2022-04-19,"Valencia, Spain","Somos una empresa valenciana especializada en la gestión de viviendas turísticas. Nuestro objetivo es ofrecer a cada huésped una experiencia cómoda y auténtica, cuidando cada detalle para que disfruten al máximo su estancia en Valencia. Nos enorgullece brindar alojamientos bien equipados, con atención cercana y personalizada. ¡Estamos aquí para ayudarte a descubrir lo mejor de nuestra ciudad!",within a few hours,60%,95%,t,https://a0.muscache.com/im/pictures/user/User/original/c428a260-f88f-451e-9210-4e6f783c9d95.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/c428a260-f88f-451e-9210-4e6f783c9d95.jpeg?aki_policy=profile_x_medium,,17,17,"['email', 'phone']",t,t,,CABANYAL-CANYAMELAR,POBLATS MARITIMS,39.47141786279477,-0.3344168267128614,Entire rental unit,Entire home/apt,4,1.0,1 bath,1,1,"[""Hot water kettle"", ""TV"", ""Host greets you"", ""Essentials"", ""Oven"", ""Washer"", ""Cleaning products"", ""Freezer"", ""Hot water"", ""Dishes and silverware"", ""Wifi"", ""Stove"", ""Heating"", ""Coffee maker"", ""Paid crib - available upon request"", ""Cooking basics"", ""Beach access"", ""Wine glasses"", ""Outdoor playground"", ""Iron"", ""Coffee"", ""Fire extinguisher"", ""Kitchen"", ""Clothing storage"", ""Microwave"", ""Toaster"", ""Hair dryer"", ""High chair - available upon request"", ""Shower gel"", ""Laundromat nearby"", ""Air conditioning"", ""Dining table"", ""Drying rack for clothing"", ""Books and reading material"", ""Bed linens"", ""Refrigerator""]",$209.00,1,1125,1,4,10,1125,1.3,892.8,,t,21,48,74,76,2025-09-24,2,0,0,76,1,0,0,2023-11-20,2024-03-17,3.5,4.0,3.0,5.0,4.5,4.0,3.5,ESFCTU000046054000083992000000000000000000000HV-15212,t,17,17,0,0,0.09
1011551491527445012,https://www.airbnb.com/rooms/1011551491527445012,20250923203019,2025-09-23,city scrape,Acogedora habitación exclusiva para *mujeres*,"Enjoy the simplicity of this quiet accommodation and close to the beach, a 15-minute walk from the City of Arts and Sciences.",Quiet neighborhood with everything you need just a few meters away.,https://a0.muscache.com/pictures/hosting/Hosting-1011551491527445012/original/0651f3ba-1263-40ff-a03b-bbb21d82266b.jpeg,404500534,https://www.airbnb.com/users/show/404500534,Cindy,2021-05-31,"Valencia, Spain","",a few days or more,40%,61%,f,https://a0.muscache.com/im/pictures/user/User-404500534/original/e06a5985-4188-4c1a-a792-5923a8c0db74.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-404500534/original/e06a5985-4188-4c1a-a792-5923a8c0db74.jpeg?aki_policy=profile_x_medium,,1,3,['phone'],t,t,"Valencia, Comunidad Valenciana, Spain",EL GRAU,POBLATS MARITIMS,39.4610426352509,-0.33679862131444804,Private room in rental unit,Private room,2,0.5,Shared half-bath,1,1,"[""Beach access"", ""TV"", ""Host greets you"", ""Essentials"", ""Room-darkening shades"", ""Clothing storage: dresser"", ""Exterior security cameras on property"", ""Wifi"", ""Hair dryer"", ""Dining table"", ""Elevator"", ""Bed linens"", ""Free street parking"", ""Hot water""]",$41.00,1,2,1,1,2,2,1.0,2.0,,t,27,57,86,87,2025-09-23,49,12,1,87,34,72,2952,2023-11-26,2025-09-14,4.71,4.77,4.78,4.77,4.76,4.79,4.65,,f,1,0,1,0,2.20
1011606424955214444,https://www.airbnb.com/rooms/1011606424955214444,20250923203019,2025-09-23,city scrape,Apartamentos Las Ciencias E. WiFi+PK+ A/C,"Cozy 1-bedroom apartment in a modern building with all the comforts. Located on a sunny street in the heart of the City of Arts, it is the perfect place to enjoy Valencia. You can be in the very center of the city, near El Carmen, Malvarrosa beach, Albufera and other areas of the city. Fully equipped and available to accommodate up to 5 people, 1 bedroom, WiFi, Parking, Air Conditioning.","The Quatre Carreres neighborhood is a residential neighborhood in the best area of ​​Valencia surrounded by green areas where you can walk and unwind. It is a very quiet area, in the heart of Valencia, the Jardines de Río Turia, a haven of peace that connects with the rest of the city on foot and by bicycle and is perfect for exercising, playing with children, walking or doing a picnic. A few minutes away are three of the largest and well-equipped shopping centers in Valencia: El Saler, El Aqua and El Corte Inglés, as well as supermarkets, pharmacy, cinema etc...<br /><br />The Quatre Carreres district is made up of the neighborhoods of Monteolivete, En Corts, Malilla, Fuente San Luis, Na Rovella, La Punta and the City of Arts and Sciences, which includes the most emblematic monument of Valencia, the City of Arts and Sciences, which gives it a unique appeal.<br />In addition, this location will allow you to be one step away from El Roig Arena Valencia, the most modern pavilion in all o",https://a0.muscache.com/pictures/prohost-api/Hosting-1011606424955214444/original/83e4ceeb-16ef-419c-a121-503664c5e5d5.jpeg,14182776,https://www.airbnb.com/users/show/14182776,Alberto,2014-04-12,"Valencia, Spain","Hola, mi nombre es Alberto, gran amante de la gastronomía y el turismo. Medio favorito para viajar: en moto. Estaré encantado de atenderte y asesorarte a cerca de todo lo que puedes hacer en la ciudad: gastronomía, deportes, museos, cultura, ocio, compras, niños, servicios para negocios… con el objetivo de que disfrutes de tu estancia y te sientas como en tu propia casa.",within an hour,100%,99%,t,https://a0.muscache.com/im/users/14182776/profile_pic/1416335191/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/14182776/profile_pic/1416335191/original.jpg?aki_policy=profile_x_medium,Ciutat Vella,107,144,"['email', 'phone', 'work_email']",t,t,"Valencia, Comunidad Valenciana, Spain",CIUTAT DE LES ARTS I DE LES CIENCIES,QUATRE CARRERES,39.45702,-0.35916,Entire rental unit,Entire home/apt,5,1.0,1 bath,1,2,"[""Hot water kettle"", ""TV"", ""Single level home"", ""Host greets you"", ""Essentials"", ""Electric stove"", ""Body soap"", ""Freezer"", ""Hot water"", ""Elevator"", ""Dishes and silverware"", ""Teka stainless steel oven"", ""Wifi"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""Paid crib - available upon request"", ""Central air conditioning"", ""Paid parking garage on premises \u2013 1 space"", ""Clothing storage: closet"", ""Room-darkening shades"", ""Paid standalone high chair - always at the listing"", ""Iron"", ""Coffee"", ""Fire extinguisher"", ""Kitchen"", ""Microwave"", ""Toaster"", ""Hair dryer"", ""Mini fridge"", ""Shower gel"", ""Hangers"", ""Central heating"", ""Dining table"", ""Free washer \u2013 In unit"", ""Drying rack for clothing"", ""Coffee maker: Nespresso"", ""Shampoo"", ""Bed linens"", ""Refrigerator""]",$155.00,1,1125,1,3,10,1125,1.6,721.8,,t,14,42,67,132,2025-09-23,42,26,1,77,14,156,24180,2023-11-19,2025-08-29,4.95,4.98,4.83,4.86,4.98,4.88,4.67,ESFCTU000046052000583023000000000000000000VT-53186-V9,f,73,73,0,0,1.87
1012141094580303954,https://www.airbnb.com/rooms/1012141094580303954,20250923203019,2025-09-23,city scrape,Apartamentos Las Ciencias Studio G. WiFi+PK+ A/C,"Beautiful studio in a modern building with all the comforts. Located on a sunny street in the heart of the City of Arts and Sciences, it is the perfect place to enjoy Valencia. You can be in the very center of the city, close to Carmen, Malvarrosa beach, Albufera and other areas of the city. Fully equipped and available to accommodate up to 3 people, WiFi, Parking, Air Conditioning.","The Quatre Carreres neighborhood is a residential neighborhood in the best area of ​​Valencia surrounded by green areas where you can walk and unwind. It is a very quiet area, in the heart of Valencia, the Jardines de Río Turia, a haven of peace that connects with the rest of the city on foot and by bicycle and is perfect for exercising, playing with children, walking or doing a picnic. A few minutes away are three of the largest and well-equipped shopping centers in Valencia: El Saler, El Aqua and El Corte Inglés, as well as supermarkets, pharmacy, cinema etc...<br /><br />The Quatre Carreres district is made up of the neighborhoods of Monteolivete, En Corts, Malilla, Fuente San Luis, Na Rovella, La Punta and the City of Arts and Sciences, which includes the most emblematic monument of Valencia, the City of Arts and Sciences, which gives it a unique appeal.<br />In addition, this location will allow you to be one step away from El Roig Arena Valencia, the most modern pavilion in all o",https://a0.muscache.com/pictures/prohost-api/Hosting-1012141094580303954/original/2ea827b3-0b38-4f19-9b63-fdec2145b1e3.jpeg,14182776,https://www.airbnb.com/users/show/14182776,Alberto,2014-04-12,"Valencia, Spain","Hola, mi nombre es Alberto, gran amante de la gastronomía y el turismo. Medio favorito para viajar: en moto. Estaré encantado de atenderte y asesorarte a cerca de todo lo que puedes hacer en la ciudad: gastronomía, deportes, museos, cultura, ocio, compras, niños, servicios para negocios… con el objetivo de que disfrutes de tu estancia y te sientas como en tu propia casa.",within an hour,100%,99%,t,https://a0.muscache.com/im/users/14182776/profile_pic/1416335191/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/14182776/profile_pic/1416335191/original.jpg?aki_policy=profile_x_medium,Ciutat Vella,107,144,"['email', 'phone', 'work_email']",t,t,"Valencia, Comunidad Valenciana, Spain",CIUTAT DE LES ARTS I DE LES CIENCIES,QUATRE CARRERES,39.45716188830832,-0.35815945450954345,Entire rental unit,Entire home/apt,3,1.0,1 bath,0,0,"[""Hot water kettle"", ""TV"", ""Host greets you"", ""Essentials"", ""Electric stove"", ""Body soap"", ""Freezer"", ""Hot water"", ""Elevator"", ""Dishes and silverware"", ""Wifi"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""Paid crib - available upon request"", ""Central air conditioning"", ""Paid parking garage on premises \u2013 1 space"", ""Room-darkening shades"", ""Paid standalone high chair - always at the listing"", ""Iron"", ""Coffee"", ""Fire extinguisher"", ""Kitchen"", ""Microwave"", ""Toaster"", ""Hair dryer"", ""Mini fridge"", ""TEKA stainless steel oven"", ""Hangers"", ""Central heating"", ""Dining table"", ""Free washer \u2013 In unit"", ""Drying rack for clothing"", ""Coffee maker: Nespresso"", ""Shampoo"", ""Bed linens"", ""Refrigerator""]",$118.00,1,1125,1,3,10,1125,1.6,709.5,,t,11,41,67,136,2025-09-23,44,23,1,77,25,138,16284,2023-11-23,2025-08-30,4.73,4.77,4.91,4.89,4.82,4.84,4.52,ESFCTU000046052000583047000000000000000000VT-53188-V9,f,73,73,0,0,1.97
1012490407056305805,https://www.airbnb.com/rooms/1012490407056305805,20250923203019,2025-09-23,city scrape,03 TURIA Flats * Bright Quiet & Spacious 2bd+wifi,"Family-friendly place to stay.<br />Very bright, spacious and cozy.<br />Beautiful views of a large park that is the old riverbed of the Turia River. Everything outside. Great location. You can walk downtown in 10 minutes. Well connected by metro and bus. Consolidated neighborhood with many supermarkets, restaurants, pharmacies and store.<br />For sports enthusiasts, the apartment is located next to Polideportivo La Petxina with heated pool, gym and library.","A tour of the Petxina neighborhood.<br />The undisputed king of the neighborhood is Bar Ricardo which opened in 1947… 70 years ago!!!! Ricardo is one of those tapas bars and Valencian cuisine, whose secret is no other but good product, simple elaboration and professional treatment. Its bar, along with Rausell, is the best of the city, and its most coveted tables.<br />Bar Alhambra on Calle Calixto III makes the best potato tortillas of many flavors.<br />In front is Umami, a restaurant with a simple but very rich menu. Fresh fish from Lonja. <br />In the Petxina, apart from eating, she also gets lost, drunk and danced. Maybe next time they go to a concert at the Loco Club, which shares street with Umami and the Alhambra bar, they can dine at one of these restaurants. <br />And then have a drink in The Golden Age, a bar located in a beautiful old building in Calle San Jacinto where good music, lots of live, is emblem of the bar.<br />For breakfast, do not miss the Vicente Raimundo oven ",https://a0.muscache.com/pictures/1b838ea7-5618-4cd2-a186-df3eecc5f075.jpg,4966350,https://www.airbnb.com/users/show/4966350,Avatar Valencia,2013-02-04,"Valencia, Spain","Hola!
Estoy a tu servicio las 24 h para resolver cualquier duda o necesidad que te surja durante tu estancia en Valencia.
Puedo contarte lo que quieras de mi ciudad e informarte de los lugares más interesantes: 
Para que tu estancia sea inolvidable y te sientas como en casa, estaré siempre localizable para lo que necesites durante los días que estés alojado en nuestro apartamento.
Bienvenido a Valencia y que disfrutes nuestra ciudad!!!!",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User-4966350/original/78a9bf52-b879-4c44-868e-7dd53de657fb.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-4966350/original/78a9bf52-b879-4c44-868e-7dd53de657fb.jpeg?aki_policy=profile_x_medium,Ciutat Vella,9,11,"['email', 'phone']",t,t,"Valencia, Comunidad Valenciana, Spain",LA PETXINA,EXTRAMURS,39.47614,-0.39488,Entire rental unit,Entire home/apt,4,1.0,1 bath,2,3,"[""Hot water kettle"", ""TV"", ""Single level home"", ""Essentials"", ""Oven"", ""Long term stays allowed"", ""AC - split type ductless system"", ""Freezer"", ""Hot water"", ""Elevator"", ""Dishes and silverware"", ""Whirlpool induction stove"", ""Wifi"", ""Dishwasher"", ""City skyline view"", ""Cooking basics"", ""Crib - available upon request"", ""Wine glasses"", ""Room-darkening shades"", ""Outdoor playground"", ""Lockbox"", ""Iron"", ""Coffee"", ""Fire extinguisher"", ""Kitchen"", ""Clothing storage"", ""Microwave"", ""Toaster"", ""Hair dryer"", ""Park view"", ""Self check-in"", ""Extra pillows and blankets"", ""High chair - available upon request"", ""Laundromat nearby"", ""Hangers"", ""Paid parking lot off premises"", ""Dining table"", ""Free washer \u2013 In unit"", ""Drying rack for clothing"", ""Heating - split type ductless system"", ""Dedicated workspace"", ""Coffee maker: Nespresso"", ""Bed linens"", ""Refrigerator""]",$130.00,11,364,11,11,364,364,11.0,364.0,,t,8,38,68,343,2025-09-23,44,12,0,78,35,255,33150,2023-11-27,2025-08-12,4.86,4.86,4.75,4.89,4.75,4.7,4.77,ESFCNT00004606300056871200000000000000000000000000007,t,9,9,0,0,1.98
1012823145954677645,https://www.airbnb.com/rooms/1012823145954677645,20250923203019,2025-09-23,city scrape,Spacious room for cat lovers,"You will share apartment with up to 4 other flatmates or Airbnb guests and my cat. But your room is private and lockable with 1 queen size bed, couch, big table and other furniture for your comfortable stay. It is very quiet place and safe neighborhood. Please be aware that apartment is on fifth floor without elevator, so is more suitable for younger travelers. There is fast fibre optics Internet. You can use fully equipped shared kitchen, bathroom with shower and living room with balcony.",,https://a0.muscache.com/pictures/c3d4fe1b-019d-425e-b842-b570ef918f0a.jpg,241941574,https://www.airbnb.com/users/show/241941574,Mirek Jan,2019-02-08,,"I am from Czech republic, living in spanish Valencia for 13 years. I like to help and host other travellers, students or nomads. I can help you to find flat for living or at least spend nice vacations. If you will want, I can be your tour guide with lots of tips and knowledge about Valencia,  Prague and many places in the world. I visited more than 50 countries so far and like to travel and meet new people and culture.",within a few hours,100%,88%,f,https://a0.muscache.com/im/pictures/user/74f6b14d-5fcd-4bd0-a6c4-9a404f759162.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/74f6b14d-5fcd-4bd0-a6c4-9a404f759162.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,NOU MOLES,L'OLIVERETA,39.47089335052384,-0.3971857694488977,Private room in rental unit,Private room,4,1.0,1 shared bath,1,2,"[""Hot water kettle"", ""Essentials"", ""Baking sheet"", ""Lock on bedroom door"", ""Electric stove"", ""Single oven"", ""Washer"", ""Cleaning products"", ""Long term stays allowed"", ""Freezer"", ""Hot water"", ""Dishes and silverware"", ""Beach essentials"", ""Ethernet connection"", ""Wifi"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Shared patio or balcony"", ""Clothing storage: closet"", ""Wine glasses"", ""Room-darkening shades"", ""Smoking allowed"", ""Kitchen"", ""Microwave"", ""Portable fans"", ""Toaster"", ""Free street parking"", ""Hair dryer"", ""Portable heater"", ""Extra pillows and blankets"", ""Shower gel"", ""Laundromat nearby"", ""Hangers"", ""Dining table"", ""Pets allowed"", ""Drying rack for clothing"", ""Books and reading material"", ""Dedicated workspace"", ""Shampoo"", ""Bed linens"", ""Refrigerator""]",$31.00,2,365,2,2,365,365,2.0,365.0,,t,5,5,5,5,2025-09-23,40,19,4,5,26,114,3534,2024-02-20,2025-09-14,4.28,4.48,3.78,4.65,4.83,4.5,4.1,,f,1,0,1,0,2.06
1012967953687531036,https://www.airbnb.com/rooms/1012967953687531036,20250923203019,2025-09-23,city scrape,Habitación junto a la Av Francia,Enjoy the simplicity of this quiet and central accommodation.,,https://a0.muscache.com/pictures/miso/Hosting-1012967953687531036/original/e071fd43-9c8c-4c56-a966-2018e9d9a908.jpeg,392881810,https://www.airbnb.com/users/show/392881810,Antonio,2021-03-16,,"",a few days or more,20%,0%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,['phone'],f,t,,LA CREU DEL GRAU,CAMINS AL GRAU,39.461429165512136,-0.34805894916611013,Private room in casa particular,Private room,3,2.0,2 baths,2,2,"[""TV"", ""Lock on bedroom door"", ""Wifi"", ""Kitchen"", ""Air conditioning"", ""Washer"", ""Smoke alarm"", ""First aid kit"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Fire extinguisher""]",$24.00,5,30,5,5,30,30,5.0,30.0,,t,3,22,42,199,2025-09-23,0,0,0,43,0,0,0,,,,,,,,,,,f,1,0,1,0,
1012984994846880668,https://www.airbnb.com/rooms/1012984994846880668,20250923203019,2025-09-24,previous scrape,Cosy room near centre Valencia,"A cosy room in a spacious and quiet apartment close to everything!<br /><br />You'll share the apartment only with me and it is located next to the Turia park and the city of Arts and Sciences. Within 5 minutes you walk to the lively neighbourhood Ruzafa, and within 10 minutes you drive to the beach.<br />It is the ideal location if you want to see it all, but don't want to stay in a busy environment.<br />Every Friday there is a market across your street and you live opposite an amzing and local fish restaurant.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTAxMjk4NDk5NDg0Njg4MDY2OA%3D%3D/original/8d5a381b-d531-4208-9ac7-a2119d483fb8.jpeg,63713430,https://www.airbnb.com/users/show/63713430,Pleun,2016-03-20,"Amsterdam, Netherlands","",within a day,100%,55%,f,https://a0.muscache.com/im/pictures/user/User-63713430/original/a3b62a45-d300-4b0e-b52e-0dade9fdaade.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-63713430/original/a3b62a45-d300-4b0e-b52e-0dade9fdaade.jpeg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,MONT-OLIVET,QUATRE CARRERES,39.46081887117252,-0.3628648183528638,Private room in rental unit,Private room,2,,1 shared bath,,,"[""Dishes and silverware"", ""Clothing storage: closet"", ""Portable heater"", ""Hot water kettle"", ""Essentials"", ""Oven"", ""Wifi"", ""Hangers"", ""Bathtub"", ""Central heating"", ""Washer"", ""Kitchen"", ""First aid kit"", ""Coffee"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Hot water""]",,2,365,2,2,365,365,2.0,365.0,,t,0,0,0,0,2025-09-24,10,5,0,0,1,30,,2023-11-07,2025-04-27,4.3,4.4,4.3,4.7,4.4,4.8,4.3,,f,2,1,1,0,0.44
1013076506392868290,https://www.airbnb.com/rooms/1013076506392868290,20250923203019,2025-09-24,city scrape,Short-Season Cabañal House,"Welcome to our Valencia oasis, just a two minute walk to the beach! <br /><br />Discover the comfort and warmth of our newly renovated house in Eugenia Viñes, El Cabañal, Valencia. <br /><br />Perfectly located to enjoy both the hustle and bustle of the city and the serenity of the sea, this house is your ideal base for a season in Valencia.","Located just two minutes from the beach, our house offers you quick access to the beautiful Valencia coast.<br /><br /> Enjoy sun and sea-filled days, followed by relaxed nights in this charming neighborhood.<br /><br />Enjoy a wide variety of local restaurants, bars, shopping in the area.<br /><br />There are also supermarkets.",https://a0.muscache.com/pictures/miso/Hosting-1013076506392868290/original/6cdd759a-46e7-45f7-b5e9-6102c5709ee4.jpeg,123160301,https://www.airbnb.com/users/show/123160301,Place Your Place,2017-03-29,"Valencia, Spain","Somos Place Your Place,  una empresa joven, con dedicación en exclusiva al alquiler de viviendas turísticas y de temporada. 

Tenemos oficinas en Valencia (Capital) y Alicante (Javea).

",within an hour,96%,99%,f,https://a0.muscache.com/im/pictures/user/066cee47-6415-4c2e-9d8d-84ad829923c7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/066cee47-6415-4c2e-9d8d-84ad829923c7.jpg?aki_policy=profile_x_medium,Extramurs,120,139,"['email', 'phone']",t,t,"Valencia, Comunidad Valenciana, Spain",CABANYAL-CANYAMELAR,POBLATS MARITIMS,39.468816,-0.3253419,Entire home,Entire home/apt,4,1.0,1 bath,2,2,"[""Hot water kettle"", ""TV"", ""Essentials"", ""Oven"", ""Washer"", ""Cleaning products"", ""Long term stays allowed"", ""Body soap"", ""Freezer"", ""Hot water"", ""Dishes and silverware"", ""Private backyard \u2013 Fully fenced"", ""Wifi"", ""Dishwasher"", ""Shared beach access"", ""Cooking basics"", ""Wine glasses"", ""Room-darkening shades"", ""Iron"", ""Kitchen"", ""Microwave"", ""Clothing storage"", ""Toaster"", ""Hair dryer"", ""Shower gel"", ""Hangers"", ""Air conditioning"", ""Dining table"", ""Heating - split type ductless system"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Coffee maker: Nespresso"", ""Outdoor dining area"", ""Shampoo"", ""Bed linens"", ""Refrigerator""]",$86.00,28,365,1,28,365,365,12.7,365.0,,t,23,31,31,31,2025-09-24,10,2,0,31,9,112,9632,2024-01-15,2025-02-10,4.6,4.7,4.9,4.7,4.5,4.8,4.5,ESFCNT00004602500073428300000000000000000000000000003,t,70,70,0,0,0.48
